sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
4/1/63,0.002736757,0.002803373,0.003583698,0.021828086,0.004323694,0.00913183,0.011150419,0.005053042,0.004037675,0.008235649,0.003003635,0.009215227,0.009151608,0.021397782,-0.002682983,0.013191219,-0.013112221,-0.048297793,0.8338,-30,-0.005498742,0.003828959,0.004311341,0,0,0.009362269,-0.032105486,-0.014828817,-0.016529302,-0.013445581,0.020000598,0.004605854,0.005703043,0.006406593,0.022241581,0.002438556,0.002940378,0.001718616,0.004036387,0.006438832,0.002399565,0.005616337,0.00221239,0.002053056,40.2,-0.2,40.5,7.431891917,5.793013608,5.834810737,6.37331979,6.070737728,7.160845907,5.438079309,5.65248918,5.945420609,5.96870756,-0.008775485,0.01605066,0.000982029,-0.010331126,0.001332856,-0.000592672,0.007951839,0.001928376,0.010230201,0.005154639,0.005654599,0.001973071,0.000346724,0.001113133,0.04597998,0.049129698,-0.122883821,0.039094074,-0.08,-0.02,0.01,0.03,0.08,0.06,0.04,0.02,-0.01,0.42,0,0.08,0.21,0.84,1.07,1.31,1.97,0.000138603,0.006114792,3.57E-05,-0.001113586,0.002998503,0.00896867,0,0.020157053,0,0.003091193,-0.001967536,0.002139038,-0.003252035,0,0,-0.005208345,0.003944778,-0.003273325,-0.003100778,0,0.000708588,-0.00120423,0.001904239,0.000403821,-0.004106782,-0.020316312,-0.004319661,0.011471242,0.008034776,0.003208229,11.6621
5/1/63,0.004300188,0.0042833,0.000695341,0.00621486,-0.006344544,0.012046251,0.004022797,0,0.002011439,0.016278802,-0.003003635,-0.003069193,0.023009406,0.030770413,0.014997083,0.009032706,0.016113857,0.018387719,0.4932,-34,-0.025257406,0.001881153,-0.00039924,0.2,0,0.085359849,-0.055336832,0.077237657,0.139761942,0.023412441,-0.010057125,0.000636065,0.002890921,0.002289828,0.004912405,0.002496561,0.003473733,0.001092129,-0.000537244,-0.00493567,7.26E-05,-0.005546807,0.003309435,0.002587324,40.2,0.2,40.5,7.403061091,5.568344504,5.874930731,6.34738921,6.11368218,7.207859871,5.509388337,5.598421959,6.00635316,6.056784013,0.011683617,0.016933046,0.004407235,0.010331126,0.001319516,0.000483404,0.00651097,-0.001966302,-0.005115101,-0.010282844,-0.003368256,0.003550016,-0.002831021,0.000225825,0.019871064,0.019620579,-0.038244441,0.012548102,0.1,-0.07,0.03,0.03,0.01,-0.02,-0.04,0.01,-0.02,0.25,-0.07,0.01,0.12,0.72,0.93,1.22,1.85,-0.001201868,0.004846574,-0.000392836,0.000464145,0.002998503,0.005988042,0.006535971,-0.013468064,0,0.003062673,0.001967536,-0.004278076,0.003241494,0.004175371,0,0,-0.003944778,0,0.006201555,0,0.001652889,0.000470537,0.002621519,0.001209327,0.004089985,0.023746375,0.004301082,0.001425819,0.000978823,-0.000536838,12.2422
6/1/63,0.004703481,0.005115859,0.009586001,-0.01267717,0.007422552,0.002991794,0.002005346,0.004027042,0.006012742,0.01700969,0.001002947,0.004086743,0.003949368,0.001951337,0.007334043,0.002991565,0.003988217,0.008063899,-0.0115,7,0.027246959,-0.002871923,0.000502721,-0.3,-0.5,-0.084195704,0.08189775,-0.080979476,0.026811257,-0.19062036,-0.009727693,0.000759214,-0.001444416,0.002773474,-0.000326744,-0.001087478,-0.000216755,-0.002341739,0.001905913,0.001236203,-0.000254208,0.001719332,0.000733945,0.001506186,40.3,0.1,40.7,7.370230642,5.459585514,5.828945618,6.352629396,6.084499413,7.204149292,5.361292166,5.65248918,5.988961417,6.104793232,-0.039524878,-0.004271464,0.004582468,-0.010331126,-0.00466512,-0.001375908,0.002835273,0.00574874,0.010152371,0.010282844,0.006912226,0.004700976,4.03E-05,8.82E-05,-0.000427807,0.00013586,0.025108893,-0.011192328,-0.01,0.13,0.06,0.07,0.08,0.09,0.06,0.01,-0.01,0.39,0,0.09,0.21,0.82,1,1.24,1.85,6.94E-05,0.000689037,0.000214293,0.000927644,-8.96E-06,-0.003007414,-0.006535971,0.016818151,0,-0.003091076,0.002288486,0.004278076,-0.003241494,-1.74E-05,0.00291121,0.002594035,0.003929278,0.003262646,-9.59E-06,0.003220615,0.000586184,0.001774146,0.002611242,-0.001292536,-1.67E-05,-0.003452813,-1.84E-05,0.001852008,0.003575757,0.003329837,12.0403
7/1/63,0.000554624,0.000591454,0.005150226,0.027589276,0.011539994,-0.00398858,0,0,-0.003003149,-0.000995698,-0.004017839,0.014158301,-0.009900791,-0.016722496,-0.008328923,-0.003994651,-0.023152544,-0.01313835,-0.595,58,0.006104839,0.004596685,0.003777097,0,0,-0.015240623,0.023548969,0.002807676,-0.082691716,0.091667189,-0.023752078,0.002379841,0.002680829,-0.000977995,0.009108716,0.0014071,0.000866739,0.002185793,0.002223444,0.001410935,0.000689843,0.001335218,0.001832509,0.003434217,40.2,0,40.6,7.386470849,5.484796933,5.755742214,6.428105273,6.08221891,7.186144305,5.420534999,5.590986981,6.013715156,6.035481433,0.03619304,-0.001280999,0.004174155,-0.010331125,0.005966209,0.001013199,0.004519782,0.001803982,-0.000102036,0.005101771,-0.007767938,-0.005013228,0.004083269,0.001350871,-0.014944954,-0.015884217,0.052069541,-0.025577617,0.03,0.11,0.19,0.23,0.28,0.08,0.03,0.03,0,0.47,0.16,0.29,0.46,0.87,1,1.24,1.82,-0.000161889,0.000471767,0.000214247,0.001297257,-0.005979078,-0.002980628,0,-0.006745218,0,-9.35E-06,-0.000662139,-4.57E-06,0,-0.00415801,-8.45E-06,-6.71E-06,-0.003929278,-1.06E-05,-9.53E-06,-1.03E-05,-0.000180938,-0.003201561,0.000201269,0.000321283,-1.65E-05,-0.003383945,-1.83E-05,-0.00305271,-0.002098171,0.001603469,14.2966
8/1/63,0.003509052,0.003578217,0.003516315,-0.006746765,-0.001259507,0.001996278,0.008978081,0.010980667,0.007984152,0.001986363,0.011006079,0.023810291,-0.008996125,-0.027153463,0.021162299,0.004989853,0.004065229,0.017146045,0.1566,-29,0.012850532,-0.00236535,4.42E-05,-0.2,-0.1,-0.00949562,-0.114104782,0.040298493,0.127526811,-0.050525245,0.033855343,0.002040386,0.000720535,-0.001305483,0.003555847,-0.000127836,-0.000541624,0.000467763,0.002725671,0.001672904,0.002283975,0.003304358,0.002559884,0.003635979,40.2,0,40.6,7.401841579,5.616771098,5.855071922,6.388561406,6.040254711,7.177782416,5.411646052,5.624017506,5.97126184,6.033086222,-0.031097836,0.001640985,0.004735453,0.010331125,-0.002666965,-0.000571436,0.004579609,-0.015223767,-0.025163974,-0.025484837,-0.004237008,-0.003477159,0.000122505,0.001021127,0.027277664,0.026962418,-0.081134006,0.019539476,0.47,0.23,0.14,0.13,0.05,0,-0.02,0.03,-0.01,0.23,-0.17,-0.05,0.04,0.4,0.51,0.8,1.34,-0.001527672,-0.000145199,-0.000428541,0.002958856,0.002989539,-0.002980628,0,-0.006677803,0,0.003025609,-0.00065699,-4.55E-06,0.003231021,0.004140793,-8.40E-06,-0.002587324,0.003913899,-0.003252035,-9.47E-06,-0.003210276,-0.000649017,0.0002779,-0.001635841,-0.000162041,-0.004056801,0.003316604,-0.008528798,-0.006452986,-0.000625699,-0.016134492,11.4839
9/1/63,0.006798011,0.006935426,-0.001854292,-0.009329757,-0.002475189,0.009918386,0.002977169,0.002976856,0.002979303,0.017682064,-0.00298867,-0.002951666,0.019880822,0.032103702,0.00909909,0.006938825,0.011094911,0.008960275,0.3213,-4,-0.0103651,0.004794439,0.003909413,0.1,0.3,0.010676258,0.063178902,-0.041233509,-0.150783673,0.070399431,-0.003748244,0.002947681,0.002363824,-0.001797827,0.003543247,0.001915832,0.003353348,-0.000155897,0.003250389,0.001845749,0.001194289,0.002776893,0.001459854,0.00521694,40.2,0,40.6,7.474772182,5.59471138,5.891644212,6.541029999,6.084499413,7.253470383,5.590986981,5.613128106,6.059123196,6.09356977,0.02754223,0.008164774,0.005384629,0.010331126,-0.001982588,-0.000301509,0.007188529,0.00948229,0.030227276,0.025537705,0.006752595,-0.000140743,-0.003717834,0.000206751,0.026004385,0.029129559,-0.075230903,0.017886762,-0.01,0.16,0.06,0.06,0.04,0.07,0.08,0.02,0.01,0.4,-0.1,0.02,0.09,0.48,0.6,0.83,1.36,-0.00030118,-0.001269392,-0.000678899,-0.002866259,0,0.002980628,0,-1.12E-05,0,-3.67E-05,-0.002929212,-0.002129926,-0.003231021,-0.004140793,-0.005788716,0,-0.003913899,0,-0.006144398,0,-0.001584702,0.006785315,-0.007034368,0.000320277,0.00404041,-0.006666691,0.012775088,-0.016809009,-0.007364584,0.020392396,13.0301
10/1/63,0.005462974,0.005506642,-0.000586281,0.027118686,0.01724679,0.006889164,0.008871857,0.006904598,0.006913982,0.000972348,0.00795147,0.017551469,0.005891175,0.00982092,0.002018514,0.008855004,0.003004642,0.002967331,0.4844,67,0.013357096,0.00207739,0.001758654,0,-0.3,0.025052286,-0.05193797,0.001869159,0.059008553,-0.053272467,-0.009963263,0.003585142,0.00174359,-0.000981997,-0.001931124,0.002548746,0.002480722,0.002646946,0.004538164,0.002105264,0.003177816,0.003112669,0.004729861,0.006562259,40.3,0,40.7,7.483806688,5.673323267,5.953243334,6.495265556,6.089044875,7.254177846,5.564520407,5.638354669,6.052089169,6.102558595,0.017705173,0.00336594,0.00726164,-0.010331126,0.002622942,-0.000296159,0.0050014,-0.00191363,-0.015113638,-0.005207238,0.004781883,-0.000500897,0.004600731,0.000781711,0.002467783,0.005984925,0.024468663,-0.009530968,0.02,0,0.07,0.08,0.07,0.01,0.03,0.01,-0.01,0.38,-0.05,0.08,0.14,0.47,0.61,0.82,1.33,0,-0.000507214,3.57E-05,-0.001760809,0.002989539,0.002980628,0.003252035,0.006700174,0,0.002953248,0.001952172,0.002125399,0.00643089,0,0.002894358,0.002580647,0,0.003241494,0.003072199,0,0.002227509,-0.006159646,0.006389857,0.001280504,-0.00404041,0.003316753,-0.00851069,0.014474016,0.004166764,5.31E-05,13.8203
11/1/63,0.002084368,0.002361105,0.007400949,-0.01948479,-0.011335921,0.004888832,0.00391641,0.001966051,0.000983457,0.009683614,-0.000991027,0.007689956,0.005852705,0.005849229,0.008457558,0.002933057,0.014889267,-0.001978081,-0.0125,-34,-0.026820363,0.001893587,-0.000395428,0.2,-0.6,0.067303682,0.053569292,-0.016000341,-0.014897855,-0.017126965,-0.019545331,-0.000488921,-0.003130375,-0.003116034,-0.006788453,-0.002484948,-0.000969984,-0.004675819,0.00087342,0.001576044,0.003167749,0.001749842,0.001450853,0.000527343,40.2,0,40.7,7.391415235,5.537334267,5.85220248,6.391917113,6.045005314,7.21303166,5.459585514,5.700443573,6.045005314,5.993961427,-0.018343335,0.001836584,0.003800841,0.020662252,0.002592104,0.002266411,0.007180368,0.00932295,0.004987542,-2.59E-05,0.004529259,0.000285214,-0.006081493,0.00047568,-0.00562995,-0.005202249,0.049405409,-0.013425386,-0.02,0,0.07,0.07,0.1,0.04,0.01,0.01,0.01,0.4,0.04,0.17,0.26,0.53,0.64,0.85,1.36,0.000231685,0.000615909,0,-0.000278306,-0.002989539,-0.005961256,-0.003252035,0.006633357,0,-0.006014935,-9.52E-07,-4.51E-06,-0.009641166,0.004123717,0.002894358,-0.002580647,0.00389864,-0.003241494,0.003072199,0.003200003,-0.00058852,-0.001696016,0.000428949,-0.00096557,0.00402415,-0.006633505,0.004228336,-0.002235064,-0.001301626,-0.00587155,28.6666
12/1/63,0.007888757,0.007122099,0.011862993,0.007692458,0.021741545,-0.001953391,0.00097671,0.003916999,0.005880518,0.002883367,0.008881924,-0.001916952,-0.005852705,-0.00292365,-0.014458238,0,0.009804426,-0.005957828,-0.2851,93,0.043086624,-0.00318106,-0.000791325,-0.2,0,-0.046801825,-0.011475536,-0.045616836,-0.03047855,-0.061344651,0.069833497,0.001849655,0.001899921,0.002624673,-0.000324412,0.002357665,0.002261835,0.002496491,0.001823781,0.000874508,0.00344432,0.002892525,0.003617949,0.001369791,40,0.1,40.6,7.307202315,5.398162702,5.693732139,6.242223265,6.12905021,7.260522598,5.493061443,5.613128106,6.165417854,6.063785209,-0.019011367,-0.006691107,0.000379291,-0.030993377,-0.008486737,-0.003874406,0.00110011,0.007143342,0.024426344,0.025226888,0.001826897,-0.002013623,0.006252234,0.000499395,0.02111939,0.021797471,-0.033485675,0.010732807,-0.1,0.08,0,0.01,0.07,0.03,0.01,0.02,0.01,0.58,0.14,0.28,0.43,0.66,0.75,0.97,1.47,-0.000185344,0.000797745,-0.000464759,0.001668676,-0.002989539,0.002980628,0,-0.036830694,0,0.00885383,0.002268463,-0.002120892,0.006420551,-0.004123717,-8.35E-06,0.002574004,-1.51E-05,0.003231021,-9.41E-06,-1.02E-05,5.64E-05,0.001782782,0.000372138,-0.000561506,-1.61E-05,0.023054235,-1.78E-05,-0.002689996,0.007360039,0.012243927,11.9266
1/1/64,0.003590231,-0.000108079,0.003254526,0.023886718,-0.005213035,0.008758568,0.009718361,0.01069593,0.009729678,0.001917636,0.009775257,0.02561164,0.007794699,0.001952253,0.017132903,0.008751686,0.022191921,0.005960344,0.4526,5,-0.00529688,0.002324553,0.001669841,0.1,0.2,0.017323708,-0.04813086,0.048459093,0.067315127,0.028170877,-0.079273031,0.002194205,-0.00447313,-0.005091577,-0.028300671,0.000190919,-0.000430432,0.001090258,0.005609042,0.006273984,0.004930518,0.004927084,0.003245,0.006820951,39.5,-0.1,40.1,7.379632153,5.451038454,5.880532986,6.369900983,6.059123196,7.167037877,5.288267031,5.697093487,5.993961427,5.988961417,0.105588206,0.023419631,0.005106393,0,0.0045609,0.000740705,0.003136519,-0.033072321,-0.029413885,-0.03030303,-0.013425569,0.003525724,-0.001382716,0.000866568,0.030277177,0.031026793,-0.069872644,0.024048968,0.1,0.01,0,-0.02,-0.02,0.03,0.04,0.04,-0.02,0.49,0.04,0.16,0.31,0.59,0.69,0.91,1.35,9.27E-05,-0.000906439,0.000643455,0.000833295,0.005979078,0.005952399,0,0.040360969,0,-0.003049628,-0.001302477,0,0.003179522,0.004106782,-0.002886005,-0.002574004,-0.0038835,-0.003231021,-0.00306279,-0.003189795,0.000638988,0.000726865,0.000691483,0.000397789,-0.004008021,-0.023000128,-0.004210533,-0.003525549,-0.014810883,-0.016948427,10.6833
2/1/64,0.004091698,0.008931033,0.006999529,0.002128642,0.004598363,0.00675918,0,-0.003875245,-0.001937372,0.005738718,-0.003900358,-0.004696133,0.015417259,0.01735538,0.014763549,0.005793447,-0.010555663,0.004936621,0.2052,-29,0.00452764,0.00450914,0.006186279,-0.2,-0.3,-0.055237496,0.050601013,-0.040546094,-0.046261718,-0.034312145,-0.056608283,0.004616461,0.008415485,0.00016465,0.044393712,0.001716629,0.0015057,0.002021616,0.00267492,0.001909226,-0.00128388,0.004462816,0.002875631,0.00198506,40.3,0,40.7,7.50659178,5.517452896,6.196444128,6.476972363,6.06610809,7.273786318,5.59471138,5.837730447,6.003887067,6.052089169,-0.037021942,0.010077305,0.003577822,0.010331125,0.001290244,0.000980931,0.007021405,-0.000166814,-0.029413885,-0.024509804,-0.002205934,0.001632976,-0.000193379,0.000876626,0.012220641,0.013635737,-0.014961852,0.005183841,0,-0.09,0.01,0.03,-0.01,-0.04,-0.02,-0.03,0,0.4,0.05,0.19,0.3,0.55,0.67,0.88,1.35,0.001990465,0.000797831,-0.000500429,-0.000277688,-0.002989539,-0.014894336,0,-0.027027438,0,-0.00297086,-0.002911209,0,-0.009579593,-0.004106782,0,0.002567396,0,0,0,0,-0.000644176,0.001087483,-0.003066982,0.000714471,0,-0.006589651,0,0.001336921,0.001474249,-0.004984813,9.4844
3/1/64,0.005078052,0.005093238,0.003505119,-0.028787918,0.00721038,0,0,-0.001945032,-0.00486244,-0.007656354,-0.002933135,0.012158749,0,0.000954691,-0.005084155,0,0.009597444,-0.00098688,-0.3098,26,0.004362903,0.000412666,0.000174528,0,0.3,0.042974244,-0.078673032,0.0233701,0.011299555,0.036294306,0.052869449,0.002490274,0.000868299,0,-0.002237495,0.001777101,0.00364729,-0.000932546,0.003320568,0.004670885,0.0014977,0.008345957,0.002509412,0.003126305,40.2,0,40.6,7.324489979,5.501258211,5.796057751,6.363028104,5.894402834,7.180069874,5.568344504,5.693732139,5.986452005,5.874930731,-0.006959818,0.013128707,0.003939598,0.010331126,-0.002600772,-0.000536562,0.004576312,0.018591068,0.034376675,0.02953493,0.000678981,-0.003923755,0.00024522,0.00089418,0.018055424,0.020290551,-0.032331857,0.010227264,-0.05,0.12,0.01,0.05,0.13,0.11,0.07,0.02,0,0.57,0.11,0.29,0.48,0.71,0.79,0.95,1.4,0.000508553,-0.001305046,0.000428954,0.00046277,-0.002989539,0.011931476,0,0.016909308,0,0.008574768,0.001940178,0,0.006379591,0,0,-0.002567396,0,0.003220615,0,0,-0.00087393,-0.003404417,-0.000483307,-0.00032233,0.003992021,0.016431268,0,0.003644702,0.001156544,0.010659736,10.1715
4/1/64,0.00604838,0.006091965,0.001795163,0.024320223,0.008230499,0.01622993,0.020105889,0.022128871,0.025024955,0.026544638,0.023233966,0.022966931,0.011405081,0.012341575,0.021193271,0.018119575,0.020795643,0.008837118,1.2294,91,0.02723955,0.007685654,0.008586851,-0.1,-1.1,-0.009014146,0.058738817,-0.106537553,-0.140511287,-0.071825735,-0.049648321,0.000431708,0.000306279,0.000493787,-0.003847392,0.000950721,0.000856256,0.001087886,0.000495831,-0.002938383,0.002277905,-0.013982931,0.002860209,0.003427684,40.2,0.1,40.7,7.277938573,5.379897354,5.693732139,6.338594078,5.908082938,7.142036575,5.446737372,5.575949103,5.986452005,5.913503006,0.039336389,0.016302716,0.005321893,-0.020662251,0.000644528,-0.000776828,0.004401382,-3.11E-05,-2.45E-05,-0.005025126,0.006575848,-0.00106666,-0.003084613,0.00022278,0.014363356,0.015187762,-0.021313638,0.005503806,0.04,-0.09,-0.07,-0.06,0,0.01,0.01,0.02,0.02,0.44,0,0.19,0.44,0.68,0.76,0.93,1.38,-0.001410715,0.000724592,0.000321595,0.000370062,0.005979078,-0.005979078,0,-0.003395589,0,-0.011535668,-0.000646935,0.002116403,-0.006379591,0.004089985,0,0,0.003868477,-0.003220615,0,0,0.000173984,0.00183168,0.000483292,-0.000558564,-1.59E-05,0.003209035,0.00836825,0.005773012,0.005015111,-0.00739279,12.0207
5/1/64,0.005992956,0.00630073,0.013734484,0.009828252,0.013415569,0.005666512,0.002838612,0.004746057,0.007575859,0.005595713,0.009523901,0.010835547,0.008471163,0.013121792,0.001510614,0.003776071,0.006527122,0.011661004,0.0114,3,0.022016292,0.001649974,0.00395721,-0.2,1.2,-0.049894339,-0.085791865,0.042961033,0.014973542,0.069843573,0.013762255,0.002879039,0.001886649,-0.003296525,0.003847392,0.001709023,0.001389854,0.002172227,0.003385949,0.002938383,0.002840104,0.009456095,0.001783485,0.002692349,40.3,0.1,40.8,7.290974778,5.587248658,5.811140993,6.329720906,5.720311777,7.169350017,5.497168225,5.631211782,5.988961417,5.932245187,9.80E-05,0.018552585,0.003625044,-0.010331126,0.001284904,0.001463144,0.005225556,-0.001870678,-0.009876563,0,-8.62E-05,0.000116224,0.003134548,0.000830821,0.009710023,0.010192813,-0.007726964,0.000801667,0.03,-0.02,0.01,-0.06,-0.07,-0.1,-0.03,0.01,0,0.39,-0.02,0.1,0.34,0.55,0.7,0.91,1.35,-0.001227321,0.000145076,0.000142898,0,-0.002989539,0.002989539,-0.003252035,-0.003395589,0,-8.12E-06,0.000645682,-0.002116403,0.003189795,-0.004089985,0,-0.002567396,-0.003868477,0,0,0,-0.000639418,-0.001556111,-0.001880529,0.000473711,-0.003976148,-0.016302687,-0.00836825,0.006089455,0.003142951,-0.009271504,11.8475
6/1/64,0.003533876,0.003887308,0.005709924,-0.001258009,0.000780873,0.002819518,0,-0.000948099,-0.001887979,0.01017881,-0.006655939,0.003591935,0.006537316,0.00557224,0.013815879,0.001880867,0.017504675,-0.009708036,-0.1493,65,0.009954794,-0.004958112,-0.005948926,0.1,0,0.022353872,0.013618004,0.07124674,0.134857477,0.00790518,-0.02222465,0.002235445,0.002645504,0.006254135,0.007015335,0.001706108,0.002027857,0.001239158,0.00202608,0.002413378,0.001770978,0.005349226,0.001424502,-0.000103418,40.4,0,40.8,7.34601021,5.568344504,5.837730447,6.368187186,5.888877958,7.154615357,5.575949103,5.59471138,5.96870756,5.874930731,0.007129633,0.019077211,0.004351255,0.010331126,-0.001294887,0.000944787,0.006189132,0.00729908,0.019680563,0.015,0.000528886,-0.001130544,-0.004208824,0.000394931,-0.005964232,-0.00772295,0.038289505,-0.018150222,0,0.11,0,-0.04,-0.01,-0.03,-0.03,0,0,0.5,-0.02,0.06,0.33,0.52,0.67,0.91,1.35,-2.32E-05,-3.61E-05,-0.001859268,0,0,0.002989539,-1.06E-05,-0.010303255,0,0.014056859,-9.38E-07,0,0.003189795,0.004073325,0,0.002567396,0.003853569,0,0.003053437,0.003179653,0.001277126,0.00100286,0.003599842,-0.000398434,0.003960401,0.009777327,0.00415801,0.000120185,0.002244745,0.014144533,13.4224
7/1/64,0.005435163,0.005403063,0.007333136,0.019991084,0.00494665,0.006553893,0.010343102,0.011308089,0.014076129,0.016438624,0.013269935,0.013340409,0.001862689,0.001848441,1.87E-05,0.008420395,0.006372626,0.003894531,0.412,62,0.048620906,-0.000342374,0.002611514,-0.3,1.1,-0.14565478,0.002701487,-0.043930929,-0.118014973,0.029100016,-0.028844236,0.003309586,0.002942522,-0.002464067,0.003172591,0.003025912,0.004255778,0.001237624,0.003497005,0.004637988,0.003779387,0.004519441,0.002132955,0.000827044,40.3,0,40.8,7.35372233,5.533389489,5.828945618,6.342121419,5.991464547,7.173191742,5.497168225,5.620400866,6.025865974,5.913503006,0.045282859,0.02690173,0.002122457,-0.020662252,0.005752615,0.000193126,0.007059121,-0.001922876,-0.009876092,-0.010073892,-0.002420716,0.003088708,0.003265569,0.00058376,0.03646556,0.035314078,-0.082179561,0.024270659,-0.08,-0.04,-0.02,0,-0.11,0.01,0.02,-0.01,-0.02,0.54,0.04,0.14,0.3,0.61,0.77,0.98,1.41,0.001412479,0.00014506,-0.001611777,0.000277457,0,-8.91E-06,0.006525291,0.020571724,-0.016978337,-0.011330766,-0.000645473,0.002111933,-0.006379591,-0.004073325,0,0,-0.003853569,0.003210276,-0.003053437,-0.003179653,-0.000117814,0.000674654,-0.000325384,-0.000159798,-1.56E-05,0.003230884,-0.00415801,-0.003797743,-0.002429995,-0.00283141,11.2238
8/1/64,0.005568068,0.006065351,0.006001621,-0.02019427,0.013974185,0.00650778,-0.000935577,-0.000934921,-0.001865086,0.007221019,-0.006613996,-0.000882656,0.020237803,0.029144021,0.011525847,0.006504141,0.002718742,-0.013697737,0.2495,-34,-0.017007805,0.001519248,0.000921779,0.1,-1.7,0.132184591,-0.0347702,-0.070276843,-0.117261251,-0.029100016,-0.040062858,0.003537528,0.003539827,-0.001975634,0.002846752,0.003832265,0.004871859,0.002316424,0.003536355,0.003250923,0.001725991,0.00406674,0.001064774,0.005667489,40.4,0.2,40.9,7.358193753,5.575949103,5.866468057,6.390240667,5.874930731,7.17472431,5.521460918,5.686975356,6.073044534,5.789960171,-0.084482162,0.008843453,0.003496829,0.010331126,-0.001325196,0.000672438,0.007009639,-0.009066245,-0.00486619,-0.009828069,-0.000667292,-0.00116974,-0.002371293,0.000282249,-0.014768456,-0.017039694,0.067297378,-0.020540512,0.08,-0.08,0.04,0.05,0.02,0.02,0,0.01,-0.01,0.38,0,0.11,0.24,0.55,0.69,0.91,1.32,-0.000254562,-0.00014506,-0.001111848,-0.002314494,0.002980628,-0.002980628,-0.006525291,-4.69E-05,0.016978337,-0.002797118,0.000644226,-0.002111933,0.006379591,0.004056801,0,0,0,-0.003210276,0,0,-0.000464668,-0.00202453,-0.00235923,0.001496723,-1.55E-05,-0.003262509,0.004140793,-0.005957632,-0.001818497,0.011673353,13.6898
9/1/64,0.004148622,0.004206758,-0.004211111,0.027181567,0.009372476,0.003700784,-0.004691061,-0.003762106,-0.011266608,-0.023659643,-0.005703868,0.008800536,0.015365837,0.020435494,0.01197133,0.00461748,0,-0.002961056,0.0889,30,-0.000858383,0.002349599,0.001654189,0.1,-0.3,0.004118864,0.021189185,-0.018368966,0.070244045,-0.099254958,0.031650611,0.004833147,0.006691344,0.00525971,0.001578034,0.007807416,0.010718892,0.003541462,0.0038833,0.001962542,0.004074184,0.001910982,0.002480072,0.005533368,40.3,0,40.9,7.28276118,5.438079309,5.793013608,6.317164687,5.837730447,7.142827401,5.484796933,5.700443573,5.993961427,5.780743516,0.060764519,0.015580443,0.010599514,0,-0.000670081,0.000416123,0.007482824,0.008984786,0.014458083,0.019680286,0.005011897,0.000199244,0.003160003,0.000899063,0.017048959,0.017946415,-0.025910796,0.004510011,-0.05,0.01,0.03,0.07,0.1,0.03,0.01,0.01,0,0.44,0.08,0.23,0.39,0.63,0.75,0.97,1.37,-0.000138879,-0.003077141,-0.001149013,-0.00241277,-0.002980628,0,0.006525291,0.016704532,0,0.013709963,-9.34E-07,-0.004228336,-0.006379591,-0.004056801,0.0028777,0.002567396,0,0,0.003044142,0.003169575,0.000693265,0.000726052,0.003748447,-0.001658704,-1.54E-05,-0.006462041,0.004089706,-0.011142093,-0.003802043,0.010582387,10.5167
